event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
route_selected,019d7870-a538-76f8-bc93-0ebb75c2de96,5863d9dc-3737-5786-9338-579b6dd16bf0,019d7870-a538-76f8-bc93-0ebb75c2de96,"https://rushhourplanner.com/?from=204+10th+Street,+Jersey+City,+NJ,+USA&exclude=true&to=White+Plains+Performing+Arts+Center,+11+City+Pl,+White+Plains,+NY,+USA",web,2026-04-11 03:39:13.186000+00:00
route_selected,019d7870-a538-76f8-bc93-0ebb75c2de96,5863d9dc-3737-5786-9338-579b6dd16bf0,019d7870-a538-76f8-bc93-0ebb75c2de96,"https://rushhourplanner.com/?from=204+10th+Street,+Jersey+City,+NJ,+USA&exclude=true&to=White+Plains+Performing+Arts+Center,+11+City+Pl,+White+Plains,+NY,+USA",web,2026-04-11 03:39:11.208000+00:00
route_selected,019d7a93-e0df-74d0-a527-6ec3b35aee6c,55d8fdc3-4865-5c8d-a424-6eff7ac488b5,019d7a93-e0df-74d0-a527-6ec3b35aee6c,https://rushhourplanner.com/?from=12151+117th+Street+North%2C+Seminole%2C+FL%2C+USA&to=401+North+Magnolia+Avenue%2C+Orlando%2C+FL%2C+USA&depart=tomorrow&exclude=true,web,2026-04-11 03:26:46.335000+00:00
route_selected,019d7a93-e0df-74d0-a527-6ec3b35aee6c,55d8fdc3-4865-5c8d-a424-6eff7ac488b5,019d7a93-e0df-74d0-a527-6ec3b35aee6c,"https://rushhourplanner.com/?from=12151+117th+Street+North,+Seminole,+FL,+USA&to=401+North+Magnolia+Avenue,+Orlando,+FL,+USA&depart=tomorrow&exclude=true",web,2026-04-11 03:26:45.011000+00:00
route_selected,019d7a57-aeda-76a2-920d-a209c9f7ba95,bac4f99f-90f4-52e5-a241-726dcac63bba,019d7a57-aeda-76a2-920d-a209c9f7ba95,https://rushhourplanner.com/,web,2026-04-11 02:21:00.063000+00:00
route_selected,019d7a55-790d-711b-a5c4-1680b7077619,24b154a1-07e9-5ea3-ab4d-239527a1c164,019d7a55-790d-711b-a5c4-1680b7077619,https://rushhourplanner.com/?exclude=true&from=Miami+Beach%2C+FL%2C+USA&to=Fort+Lauderdale-Hollywood+International+Airport+%28FLL%29%2C+Terminal+Drive%2C+Fort+Lauderdale%2C+FL%2C+USA&depart=tomorrow,web,2026-04-11 02:19:07.461000+00:00
route_selected,019d7a55-790d-711b-a5c4-1680b7077619,24b154a1-07e9-5ea3-ab4d-239527a1c164,019d7a55-790d-711b-a5c4-1680b7077619,https://rushhourplanner.com/?exclude=true&from=Miami+Beach%2C+FL%2C+USA&to=Fort+Lauderdale-Hollywood+International+Airport+%28FLL%29%2C+Terminal+Drive%2C+Fort+Lauderdale%2C+FL%2C+USA,web,2026-04-11 02:19:04.542000+00:00
route_selected,019d7a55-790d-711b-a5c4-1680b7077619,24b154a1-07e9-5ea3-ab4d-239527a1c164,019d7a55-790d-711b-a5c4-1680b7077619,https://rushhourplanner.com/?exclude=true&to=Miami%2C+FL%2C+USA&from=Miami+Beach%2C+FL%2C+USA,web,2026-04-11 02:18:58.355000+00:00
route_selected,019d7a55-790d-711b-a5c4-1680b7077619,24b154a1-07e9-5ea3-ab4d-239527a1c164,019d7a55-790d-711b-a5c4-1680b7077619,"https://rushhourplanner.com/?from=Fort+Lauderdale,+FL,+USA&exclude=true&to=Miami,+FL,+USA",web,2026-04-11 02:18:36.980000+00:00
route_selected,019d7a55-790d-711b-a5c4-1680b7077619,24b154a1-07e9-5ea3-ab4d-239527a1c164,019d7a55-790d-711b-a5c4-1680b7077619,"https://rushhourplanner.com/?from=Fort+Lauderdale,+FL,+USA&exclude=true&to=Miami,+FL,+USA",web,2026-04-11 02:18:35.324000+00:00
route_selected,019d7a33-120e-7c74-99c3-deb3774ce969,ba89edaf-bec0-523f-a6e7-c289dc614bd2,019d7a33-120e-7c74-99c3-deb3774ce969,https://rushhourplanner.com/?from=3672+Abbey+Road%2C+Byrnes+Mill%2C+MO%2C+USA&exclude=true&to=4+Cougar+Drive%2C+Glen+Carbon%2C+IL%2C+USA&depart=next-thursday,web,2026-04-11 01:44:36.848000+00:00
route_selected,019d7a33-120e-7c74-99c3-deb3774ce969,ba89edaf-bec0-523f-a6e7-c289dc614bd2,019d7a33-120e-7c74-99c3-deb3774ce969,https://rushhourplanner.com/?from=3672+Abbey+Road%2C+Byrnes+Mill%2C+MO%2C+USA&exclude=true&to=4+Cougar+Drive%2C+Glen+Carbon%2C+IL%2C+USA,web,2026-04-11 01:44:31.913000+00:00
route_selected,019d7a33-120e-7c74-99c3-deb3774ce969,ba89edaf-bec0-523f-a6e7-c289dc614bd2,019d7a33-120e-7c74-99c3-deb3774ce969,https://rushhourplanner.com/,web,2026-04-11 01:44:01.342000+00:00
route_selected,019d7a34-75e4-7c27-a09e-a773afa9de46,21982250-5561-509e-bb0c-bf38f2a279d7,019d7a34-75e4-7c27-a09e-a773afa9de46,https://rushhourplanner.com/?from=6520+Broadway+St%2C+Pearland%2C+TX+77581&exclude=true&to=W+Broadway+St%2C+Pearland%2C+TX+77584&depart=next-monday,web,2026-04-11 01:43:33.917000+00:00
route_selected,019d7a34-75e4-7c27-a09e-a773afa9de46,21982250-5561-509e-bb0c-bf38f2a279d7,019d7a34-75e4-7c27-a09e-a773afa9de46,https://rushhourplanner.com/?from=6520+Broadway+St%2C+Pearland%2C+TX+77581&exclude=true&to=W+Broadway+St%2C+Pearland%2C+TX+77584&depart=next-monday,web,2026-04-11 01:43:33.089000+00:00
route_selected,019d7a34-75e4-7c27-a09e-a773afa9de46,21982250-5561-509e-bb0c-bf38f2a279d7,019d7a34-75e4-7c27-a09e-a773afa9de46,https://rushhourplanner.com/,web,2026-04-11 01:42:31.850000+00:00
route_selected,019d7a33-120e-7c74-99c3-deb3774ce969,ba89edaf-bec0-523f-a6e7-c289dc614bd2,019d7a33-120e-7c74-99c3-deb3774ce969,https://rushhourplanner.com/?from=3672+Abbey+Road%2C+Byrnes+Mill%2C+MO%2C+USA&exclude=true&depart=next-thursday&to=4+Cougar+Drive%2C+Glen+Carbon%2C+IL%2C+USA,web,2026-04-11 01:41:31.210000+00:00
route_selected,019d7a33-120e-7c74-99c3-deb3774ce969,ba89edaf-bec0-523f-a6e7-c289dc614bd2,019d7a33-120e-7c74-99c3-deb3774ce969,https://rushhourplanner.com/,web,2026-04-11 01:40:59.903000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Columbia+Tower+Club%2C+5th+Avenue%2C+Seattle%2C+WA%2C+USA&exclude=true&to=Space+Needle%2C+Broad+Street%2C+Seattle%2C+WA%2C+USA&depart=next-monday,web,2026-04-11 01:25:43.828000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Seattle%2C+WA%2C+USA&exclude=true&to=Space+Needle%2C+Broad+Street%2C+Seattle%2C+WA%2C+USA&depart=next-monday,web,2026-04-11 01:25:25.756000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Seattle%2C+WA%2C+USA&exclude=true&to=Bellevue%2C+WA%2C+USA&depart=next-monday,web,2026-04-11 01:24:50.010000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Seattle%2C+WA%2C+USA&exclude=true&to=Mount+Vernon%2C+WA%2C+USA&depart=next-monday,web,2026-04-11 01:24:22.078000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Seattle%2C+WA%2C+USA&exclude=true&to=Mount+&depart=next-monday,web,2026-04-11 01:24:16.838000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Seattle%2C+WA%2C+USA&exclude=true&to=Salt+Lake+City%2C+UT%2C+USA&depart=next-monday,web,2026-04-11 01:24:01.057000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Provo%2C+UT%2C+USA&exclude=true&to=Salt+Lake+City%2C+UT%2C+USA&depart=next-monday,web,2026-04-11 01:23:35.970000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Provo%2C+UT%2C+USA&exclude=true&to=Salt+Lake+City%2C+UT%2C+USA&depart=tomorrow,web,2026-04-11 01:23:21.422000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/?from=Provo%2C+UT%2C+USA&exclude=true&to=Salt+Lake+City%2C+UT%2C+USA,web,2026-04-11 01:22:48.893000+00:00
route_selected,019d7a22-16a7-7b96-a998-9121e776ef02,5f823953-50c4-54c3-a7b7-1f2ed477b178,019d7a22-16a7-7b96-a998-9121e776ef02,https://rushhourplanner.com/,web,2026-04-11 01:22:27.706000+00:00
route_selected,019d7a0e-695a-7496-885d-f1477423d3ab,a62265e9-71b3-55c5-a70f-0bd1afb9498d,019d7a0e-695a-7496-885d-f1477423d3ab,https://rushhourplanner.com/?from=4+Reservoir+Ridge+Road%2C+Framingham%2C+MA%2C+USA&exclude=true&to=Calderwood+Pavilion+%2F+The+Huntington+Calderwood%2C+Tremont+Street%2C+Boston%2C+MA%2C+USA&depart=tomorrow,web,2026-04-11 01:20:38.587000+00:00
route_selected,019d7a0e-695a-7496-885d-f1477423d3ab,a62265e9-71b3-55c5-a70f-0bd1afb9498d,019d7a0e-695a-7496-885d-f1477423d3ab,"https://rushhourplanner.com/?from=4+Reservoir+Ridge+Road,+Framingham,+MA,+USA&exclude=true&to=Calderwood+Pavilion+/+The+Huntington+Calderwood,+Tremont+Street,+Boston,+MA,+USA&depart=tomorrow",web,2026-04-11 01:20:37.815000+00:00
