Person.display_name,Person.distinct_id,Person.id,Url / Screen,event,properties.$lib,properties.endLocation,properties.startLocation,timestamp
019d5dd1-02b6-7690-9539-d65655b8b652,019d5dd1-02b6-7690-9539-d65655b8b652,34450d1a-0731-553e-be2b-3e099c2ba126,https://rushhourplanner.com/?from=Salem%2C+NJ%2C+USA&to=Wilmington%2C+MA%2C+USA&depart=tomorrow,route_selected,web,"Wilmington, MA, USA","Salem, NJ, USA",2026-04-05T13:26:40.225000Z
019d5dd1-02b6-7690-9539-d65655b8b652,019d5dd1-02b6-7690-9539-d65655b8b652,34450d1a-0731-553e-be2b-3e099c2ba126,https://rushhourplanner.com/?from=Salem%2C+NJ%2C+USA&to=Wilmington%2C+MA%2C+USA,route_selected,web,"Wilmington, MA, USA","Salem, NJ, USA",2026-04-05T13:26:15.790000Z
019d5dd1-02b6-7690-9539-d65655b8b652,019d5dd1-02b6-7690-9539-d65655b8b652,34450d1a-0731-553e-be2b-3e099c2ba126,https://rushhourplanner.com/?from=Salem%2C+NJ%2C+USA&to=Wilmington%2C+MA%2C+USA&depart=tomorrow,route_selected,web,"Wilmington, MA, USA","Salem, NJ, USA",2026-04-05T13:25:58.154000Z
019d5dd1-02b6-7690-9539-d65655b8b652,019d5dd1-02b6-7690-9539-d65655b8b652,34450d1a-0731-553e-be2b-3e099c2ba126,https://rushhourplanner.com/?from=Salem%2C+NJ%2C+USA&exclude=true&to=Wilmington%2C+MA%2C+USA,route_selected,web,"Wilmington, MA, USA","Salem, NJ, USA",2026-04-05T13:24:55.115000Z
019d5dd1-02b6-7690-9539-d65655b8b652,019d5dd1-02b6-7690-9539-d65655b8b652,34450d1a-0731-553e-be2b-3e099c2ba126,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T13:24:32.147000Z
019d581d-e09c-7155-892d-4e0bd42eb10a,019d581d-e09c-7155-892d-4e0bd42eb10a,441aa360-12af-51a5-a1eb-69b84b192cba,https://rushhourplanner.com/?from=900+Bland+Blvd%2C+Newport+News%2C+VA+23602%2C+USA&to=1+Saarinen+Cir%2C+Dulles%2C+VA+20166%2C+USA,route_selected,web,"Main Terminal Building, 1 Saarinen Cir, Sterling, VA 20166, USA","900 Bland Blvd, Newport News, VA 23602, USA",2026-04-05T13:07:01.537000Z
019d581d-e09c-7155-892d-4e0bd42eb10a,019d581d-e09c-7155-892d-4e0bd42eb10a,441aa360-12af-51a5-a1eb-69b84b192cba,https://rushhourplanner.com/?from=900+Bland+Blvd%2C+Newport+News%2C+VA+23602%2C+USA&to=1+Saarinen+Cir%2C+Dulles%2C+VA+20166%2C+USA&depart=next-sunday&exclude=true,route_selected,web,"Main Terminal Building, 1 Saarinen Cir, Sterling, VA 20166, USA","900 Bland Blvd, Newport News, VA 23602, USA",2026-04-05T13:06:37.849000Z
019d581d-e09c-7155-892d-4e0bd42eb10a,019d581d-e09c-7155-892d-4e0bd42eb10a,441aa360-12af-51a5-a1eb-69b84b192cba,https://rushhourplanner.com/?from=900+Bland+Blvd%2C+Newport+News%2C+VA+23602%2C+USA&to=1+Saarinen+Cir%2C+Dulles%2C+VA+20166%2C+USA&depart=tomorrow&exclude=true,route_selected,web,"Main Terminal Building, 1 Saarinen Cir, Sterling, VA 20166, USA","900 Bland Blvd, Newport News, VA 23602, USA",2026-04-05T13:05:17.594000Z
019d581d-e09c-7155-892d-4e0bd42eb10a,019d581d-e09c-7155-892d-4e0bd42eb10a,441aa360-12af-51a5-a1eb-69b84b192cba,"https://rushhourplanner.com/?from=900+Bland+Blvd,+Newport+News,+VA+23602,+USA&to=1+Saarinen+Cir,+Dulles,+VA+20166,+USA&depart=tomorrow",route_selected,web,,,2026-04-05T13:05:16.152000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&to=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA,route_selected,web,"406 Mission Hills Ave, Tampa, FL 33617, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:53:08.673000Z
